Ad5c,Kh4c,65,34,1
Ad5c,Kh3s,65,34,1
Ad5c,Kh3d,65,34,1
Ad5c,Kh3h,61,39,0
Ad5c,Kh3c,65,34,1
Ad5c,Kh2s,65,35,0
Ad5c,Kh2d,65,34,1
Ad5c,Kh2h,61,39,0
Ad5c,Kh2c,65,34,1
Ad5c,KdKc,29,70,1
Ad5c,KdKh,30,70,0
Ad5c,KdJh,58,42,0
Ad5c,KdJd,55,44,1
Ad5c,KdKs,30,70,0
Ad5c,KdQc,58,41,1
Ad5c,KdQh,58,41,1
Ad5c,KdQd,55,44,1
Ad5c,KdQs,58,41,1
Ad5c,KdJc,57,42,1
Ad5c,KdJs,58,42,0
Ad5c,KdTc,57,42,1
Ad5c,KdTh,58,42,0
Ad5c,KdTd,55,45,0
Ad5c,KdTs,58,42,0
Ad5c,Kd9s,60,40,0
Ad5c,Kd9c,59,40,1
Ad5c,Kd9h,59,40,1
Ad5c,Kd9d,56,43,1
Ad5c,Kd8s,61,39,0
Ad5c,Kd8d,57,42,1
Ad5c,Kd8h,60,39,1
Ad5c,Kd8c,61,39,0
Ad5c,Kd7s,61,39,0
Ad5c,Kd7d,57,42,1
Ad5c,Kd7h,60,39,1
Ad5c,Kd7c,60,40,0
Ad5c,Kd6s,61,39,0
Ad5c,Kd6d,57,42,1
Ad5c,Kd6h,61,39,0
Ad5c,Kd6c,60,39,1
Ad5c,Kd5s,74,23,3
Ad5c,Kd5d,71,26,3
Ad5c,Kd5h,74,23,3
Ad5c,Kd4s,65,34,1
Ad5c,Kd4d,62,37,1
Ad5c,Kd4h,65,34,1
Ad5c,Kd4c,66,34,0
Ad5c,Kd3s,65,34,1
Ad5c,Kd3d,62,37,1
Ad5c,Kd3h,65,34,1
Ad5c,Kd3c,66,33,1
Ad5c,Kd2s,66,34,0
Ad5c,Kd2d,62,37,1
Ad5c,Kd2h,65,34,1
Ad5c,Kd2c,66,33,1
Ad5c,KsKc,30,70,0
Ad5c,KsKh,30,70,0
Ad5c,KsKd,30,70,0
Ad5c,KsQc,58,42,0
Ad5c,KsQh,58,42,0
Ad5c,KsQd,58,41,1
Ad5c,KsQs,54,45,1
Ad5c,KsJc,57,42,1
Ad5c,KsJh,58,42,0
Ad5c,KsJd,58,42,0
Ad5c,KsJs,54,46,0
Ad5c,KsTc,57,43,0
Ad5c,KsTh,57,42,1
Ad5c,KsTd,58,42,0
Ad5c,KsTs,53,46,1
Ad5c,Ks9s,55,45,0
Ad5c,Ks9c,59,41,0
Ad5c,Ks9h,59,41,0
Ad5c,Ks9d,59,40,1
Ad5c,Ks8s,56,43,1
Ad5c,Ks8d,60,39,1
Ad5c,Ks8h,60,39,1
Ad5c,Ks8c,60,40,0
Ad5c,Ks7s,56,43,1
Ad5c,Ks7d,61,39,0
Ad5c,Ks7h,60,40,0
Ad5c,Ks7c,60,40,0
Ad5c,Ks6s,56,43,1
Ad5c,Ks6d,60,39,1
Ad5c,Ks6h,61,39,0
Ad5c,Ks6c,60,39,1
Ad5c,Ks5s,69,28,3
Ad5c,Ks5d,74,23,3
Ad5c,Ks5h,74,23,3
Ad5c,Ks4s,61,39,0
