6s4s,Jd7s,38,61,1
6s4s,Jd7d,37,62,1
6s4s,Jd7h,40,59,1
6s4s,Jd7c,40,59,1
6s4s,Jd6d,30,65,5
6s4s,Jd6h,31,63,6
6s4s,Jd6c,31,63,6
6s4s,Jd5s,42,57,1
6s4s,Jd5d,40,59,1
6s4s,Jd5h,42,57,1
6s4s,Jd5c,42,57,1
6s4s,Jd4d,31,64,5
6s4s,Jd4h,32,63,5
6s4s,Jd4c,32,63,5
6s4s,Jd3s,45,53,2
6s4s,Jd3d,43,55,2
6s4s,Jd3h,46,53,1
6s4s,Jd3c,46,53,1
6s4s,Jd2s,46,53,1
6s4s,Jd2d,44,55,1
6s4s,Jd2h,47,52,1
6s4s,Jd2c,47,52,1
6s4s,JsJc,20,80,0
6s4s,JsJh,20,80,0
6s4s,JsJd,20,80,0
6s4s,JsTc,37,62,1
6s4s,JsTh,37,62,1
6s4s,JsTd,37,62,1
6s4s,JsTs,33,66,1
6s4s,Js9s,33,66,1
6s4s,Js9c,37,62,1
6s4s,Js9h,37,62,1
6s4s,Js9d,37,62,1
6s4s,Js8s,34,65,1
6s4s,Js8d,38,61,1
6s4s,Js8h,38,61,1
6s4s,Js8c,38,61,1
6s4s,Js7s,34,65,1
6s4s,Js7d,38,61,1
6s4s,Js7h,38,61,1
6s4s,Js7c,38,61,1
6s4s,Js6d,30,65,5
6s4s,Js6h,29,65,6
6s4s,Js6c,30,64,6
6s4s,Js5s,37,62,1
6s4s,Js5d,41,58,1
6s4s,Js5h,41,58,1
6s4s,Js5c,41,58,1
6s4s,Js4d,31,64,5
6s4s,Js4h,31,64,5
6s4s,Js4c,31,64,5
6s4s,Js3s,41,58,1
6s4s,Js3d,45,54,1
6s4s,Js3h,45,54,1
6s4s,Js3c,45,54,1
6s4s,Js2s,41,57,2
6s4s,Js2d,45,53,2
6s4s,Js2h,45,53,2
6s4s,Js2c,45,53,2
6s4s,TcTh,21,79,0
6s4s,TcTd,21,79,0
6s4s,TcTs,20,80,0
